PROP_ID,PROPERTY_TYPE,SOCIETY_NAME,location,BEDROOM_NUM,BALCONY_NUM,AREA,Price_per_sqft,PRICE,AGE,FURNISH,amenity_luxury,FLOOR_NUM,TOTAL_FLOOR
T70703458,flat,Sukhobristi shapoorji,Action Area 3,2.0,1.0,480,6791.0,0.33,Relatively New Property,Fully furnished,178.0,9,14.0
I70703978,flat,Sukhobristi shapoorji,Action Area 3,1.0,1.0,320,6718.0,0.22,Relatively New Property,Fully furnished,51.0,1,4.0
R70705080,flat,Bengal shapoorji shukhobristhi,New Town,1.0,1.0,480,3541.0,0.17,Relatively New Property,Fully furnished,294.0,4,4.0
P70703750,flat,Sukhobristi shapoorji,Action Area 3,2.0,1.0,480,6750.0,0.32,Relatively New Property,Fully furnished,155.0,7,14.0
A70703638,flat,Bengal shapoorji shukhobristhi,New Town,2.0,1.0,480,5833.0,0.28,Relatively New Property,Fully furnished,178.0,1,14.0
H70703582,flat,Sukhobristi shapoorji,Action Area 3,2.0,1.0,480,6270.0,0.3,Relatively New Property,Fully furnished,51.0,14,14.0
C70703278,flat,Sukhobristi shapoorji,Action Area 3,2.0,1.0,480,6958.0,0.33,Relatively New Property,Fully furnished,51.0,2,14.0
G70703124,flat,Sukhobristi shapoorji,Action Area 3,2.0,1.0,480,6562.0,0.32,Relatively New Property,Fully furnished,51.0,2,14.0
T70423812,flat,Suvenior heights,Vip Haldiram,3.0,2.0,1525,4459.0,0.68,Relatively New Property,Semi-furnished,315.0,4,5.0
X71251728,flat,Elita garden vista,New Town,3.0,2.0,1955,6905.0,1.35,New Property,Luxury furnished,238.0,4,29.0
H71251816,flat,Elita garden vista,New Town,3.0,2.0,1697,6187.0,1.05,New Property,Fully furnished,135.0,6,29.0
M71238018,flat,Elita garden vista phase 2,New Town,3.0,2.0,1528,7526.0,1.15,Relatively New Property,Luxury furnished,238.0,14,30.0
P71238496,flat,The soul,Rajarhat,2.0,2.0,940,7978.0,0.75,Old Property,Fully furnished,47.0,7,16.0
S71238456,flat,The soul,Rajarhat,2.0,2.0,1200,7916.0,0.95,Old Property,Fully furnished,135.0,12,16.0
S71238384,flat,The soul,Rajarhat,2.0,1.0,950,8421.0,0.8,Old Property,Fully furnished,47.0,16,16.0
Z71238350,flat,The soul,Rajarhat,4.0,3.0,1600,7500.0,1.2,Old Property,Fully furnished,135.0,7,16.0
W71237910,flat,Shapoorji sukhobrishti,Rajarhat,2.0,1.0,650,5384.0,0.35,New Property,Fully furnished,135.0,10,14.0
Y71221134,flat,Elita garden vista phase 2,New Town,3.0,2.0,1606,7160.0,1.15,Relatively New Property,Fully furnished,50.0,10,21.0
H57381788,flat,Raj apartment lake tawn,Lake Town,4.0,1.0,1950,4205.0,0.82,Moderately Old,Luxury furnished,195.0,3,5.0
U54934616,flat,Saran apartment,Kankurgachi,4.0,1.0,1875,7200.0,1.4,Moderately Old,Fully furnished,277.0,2,4.0
I44657853,flat,Akash deep,Phoolbagan,2.0,1.0,1020,6372.0,0.65,Relatively New Property,Fully furnished,19.0,2,4.0
H46853267,flat,Kunjaneer apartments,Kankurgachi,3.0,1.0,1523,8207.0,1.35,Moderately Old,Fully furnished,185.0,1,5.0
X46552581,flat,Alcove gloria,Lake Town,4.0,1.0,1940,8762.0,1.7,Relatively New Property,Fully furnished,93.0,5,17.0
I46557073,flat,Ganpati apartment,Bangur,3.0,1.0,1400,5357.0,0.75,Old Property,Fully furnished,54.0,3,4.0
T71428810,flat,Onrequest,Rajarhat,2.0,1.0,850,2823.0,0.24,New Property,Fully furnished,313.0,4,5.0
V71335760,flat,Onrequest,Kaikhali,3.0,1.0,1267,3946.0,0.5,Relatively New Property,Fully furnished,85.0,4,5.0
B71332478,flat,Realtech rajarhat junction,Naipukur,2.0,1.0,945,4761.0,0.45,New Property,Unfurnished,135.0,2,5.0
X70775656,flat,Lake view,Nayabad,3.0,1.0,1170,4000.0,0.47,Old Property,Fully furnished,555.0,3,4.0
Q70755750,flat,Silicon tower,Nayabad,3.0,1.0,1400,4642.0,0.65,Relatively New Property,Fully furnished,555.0,1,3.0
E71375936,flat,Charulata,New Garia,2.0,1.0,800,4200.0,0.34,Relatively New Property,Fully furnished,534.0,2,3.0
V71376002,flat,Charulata,New Garia,1.0,1.0,502,4200.0,0.21,Relatively New Property,Fully furnished,534.0,2,3.0
A71373536,flat,Pacific joy,Patuli,2.0,1.0,989,6200.0,0.61,Old Property,Fully furnished,555.0,1,3.0
I71373414,flat,Pacific joy,Garia,2.0,1.0,989,6200.0,0.61,Old Property,Fully furnished,536.0,1,3.0
T71373272,flat,Green filed,Naktala,3.0,1.0,1143,6800.0,0.78,Old Property,Fully furnished,555.0,1,4.0
H71372946,flat,Green filed,Naktala,2.0,1.0,984,6800.0,0.67,Old Property,Fully furnished,555.0,1,4.0
H70142614,flat,Kriti apartment,Nayabad,2.0,1.0,818,4100.0,0.34,Relatively New Property,Fully furnished,555.0,2,3.0
O71334080,flat,Siddhipriya,Nayabad,3.0,1.0,1079,4200.0,0.45,Old Property,Fully furnished,523.0,2,3.0
Q70673828,flat,Lake oasis,Nayabad,3.0,1.0,2016,4200.0,0.85,Relatively New Property,Fully furnished,555.0,1,3.0
P70881106,flat,Lake view,New Garia,2.0,1.0,774,3800.0,0.29,Relatively New Property,Fully furnished,555.0,3,3.0
S71334818,flat,Aashiyana apartment,Nayabad,2.0,1.0,873,4200.0,0.37,Relatively New Property,Fully furnished,555.0,2,3.0
N70808218,flat,Ellora abasan,Nayabad,3.0,1.0,1357,4200.0,0.57,Old Property,Fully furnished,555.0,1,3.0
Q71161424,flat,Ashirbad sapphire,Nayabad,2.0,1.0,870,3700.0,0.32,Relatively New Property,Fully furnished,555.0,4,4.0
T71333418,flat,Aryan twins,Nayabad,3.0,1.0,1338,3900.0,0.52,Relatively New Property,Fully furnished,555.0,2,3.0
T71334606,flat,Pelican flora,Nayabad,2.0,1.0,576,3600.0,0.21,Relatively New Property,Fully furnished,534.0,1,3.0
E71334326,flat,Pelican flora,Nayabad,2.0,1.0,668,3600.0,0.24,Relatively New Property,Fully furnished,534.0,1,3.0
M71333654,flat,Ellora abasan,Nayabad,3.0,1.0,1357,4200.0,0.57,Relatively New Property,Fully furnished,555.0,1,3.0
Y71335006,flat,Aashiyana apartment,Nayabad,2.0,1.0,765,3800.0,0.29,Relatively New Property,Fully furnished,534.0,3,3.0
L71275342,flat,Neer,Garia,3.0,1.0,1535,6850.0,1.05,Relatively New Property,Fully furnished,559.0,5,7.0
X71275224,flat,Neer,Garia,2.0,1.0,1026,6850.0,0.7,Relatively New Property,Fully furnished,559.0,3,7.0
T70788108,flat,Green view,Mukundapur,2.0,1.0,1051,4200.0,0.44,Relatively New Property,Fully furnished,555.0,1,3.0
F70788954,flat,Green view,Em Bypass,2.0,1.0,965,4200.0,0.41,Relatively New Property,Fully furnished,555.0,1,3.0
F71275128,flat,Neer,Garia,3.0,1.0,1384,6850.0,0.95,Relatively New Property,Fully furnished,559.0,3,7.0
T71275034,flat,Neer,Garia,2.0,1.0,981,6850.0,0.67,Relatively New Property,Fully furnished,582.0,4,7.0
E71274808,flat,Neer,Patuli,2.0,1.0,1535,6850.0,1.05,Relatively New Property,Fully furnished,582.0,3,7.0
W71274652,flat,Neer,Patuli,2.0,1.0,1026,6850.0,0.7,Relatively New Property,Fully furnished,573.0,3,7.0
S71274426,flat,Neer,Patuli,3.0,1.0,1384,6850.0,0.95,Relatively New Property,Fully furnished,582.0,2,7.0
P71274180,flat,Neer,Patuli,2.0,1.0,981,6850.0,0.67,Relatively New Property,Fully furnished,639.0,4,7.0
O70878324,flat,Mission niketan,Sonarpur,2.0,1.0,802,3250.0,0.26,Relatively New Property,Fully furnished,606.0,2,3.0
M70878580,flat,Mission niketan,Sonarpur,3.0,1.0,1001,3250.0,0.33,Relatively New Property,Fully furnished,597.0,3,3.0
S70878136,flat,Mission niketan,Sonarpur,1.0,1.0,505,3250.0,0.16,Relatively New Property,Fully furnished,606.0,3,3.0
A70789096,flat,Aryan amelia,Em Bypass,2.0,1.0,854,4500.0,0.38,Relatively New Property,Fully furnished,555.0,3,3.0
B71162156,flat,Mission niketan,Sonarpur,3.0,1.0,1060,3250.0,0.34,Relatively New Property,Fully furnished,597.0,3,3.0
X71162050,flat,Green view,Kamalgazi,2.0,1.0,810,3500.0,0.28,Relatively New Property,Fully furnished,534.0,1,3.0
W71161712,flat,Siddhipriya,Nayabad,3.0,1.0,1079,4200.0,0.45,Old Property,Fully furnished,555.0,2,3.0
J71019158,flat,Pragati apartment,Behala,2.0,1.0,800,3150.0,0.25,Relatively New Property,Fully furnished,533.0,2,3.0
Q71019018,flat,Purbayan,Behala,2.0,1.0,750,3200.0,0.24,Relatively New Property,Fully furnished,512.0,1,3.0
Y71000672,flat,Ananda apartment,Madurdaha,3.0,1.0,1726,5000.0,0.86,Relatively New Property,Fully furnished,555.0,2,3.0
T70880778,flat,Paradise,Nayabad,3.0,1.0,1156,3800.0,0.44,Old Property,Fully furnished,555.0,3,3.0
I70789682,flat,Green view,Garia,2.0,1.0,780,3600.0,0.28,Relatively New Property,Fully furnished,510.0,0,3.0
P70789284,flat,Mayanir,Garia,2.0,1.0,789,4500.0,0.36,Old Property,Fully furnished,555.0,3,3.0
U70789158,flat,Aryan amelia,Em Bypass,3.0,1.0,1053,4500.0,0.47,Relatively New Property,Fully furnished,555.0,3,3.0
J70788896,flat,Green view,Em Bypass,2.0,1.0,1051,4200.0,0.44,Relatively New Property,Fully furnished,555.0,1,3.0
K70788610,flat,Green view,Mukundapur,2.0,1.0,965,4200.0,0.41,Relatively New Property,Fully furnished,555.0,1,3.0
O70787634,flat,Ashirbad parichay,Kalikapur,2.0,1.0,851,5500.0,0.47,Old Property,Fully furnished,555.0,2,3.0
G70787464,flat,Sona abason,Kalikapur,3.0,1.0,1277,5800.0,0.74,Relatively New Property,Fully furnished,555.0,2,3.0
R70787336,flat,Gitanjali,Kalikapur,3.0,1.0,1095,6000.0,0.66,Relatively New Property,Fully furnished,555.0,2,3.0
F70787202,flat,Auroville,Kalikapur,3.0,1.0,1358,6000.0,0.81,Old Property,Fully furnished,561.0,4,4.0
D70786618,flat,Imperia,Narendrapur,3.0,1.0,987,3400.0,0.34,Old Property,Fully furnished,606.0,5,7.0
X70786500,flat,Imperia,Narendrapur,3.0,1.0,971,3400.0,0.33,Old Property,Fully furnished,597.0,5,7.0
K70786414,flat,Imperia,Narendrapur,2.0,1.0,858,3400.0,0.29,Old Property,Fully furnished,606.0,5,7.0
X70786344,flat,Imperia,Narendrapur,2.0,1.0,771,3400.0,0.26,Old Property,Fully furnished,597.0,5,7.0
C70786236,flat,Atri green valley,Narendrapur,3.0,1.0,1060,3400.0,0.36,Relatively New Property,Fully furnished,606.0,2,7.0
J70786126,flat,Atri rays,Narendrapur,3.0,1.0,1009,3900.0,0.39,Old Property,Fully furnished,597.0,2,4.0
A70786048,flat,Atri rays,Narendrapur,2.0,1.0,802,3900.0,0.31,Old Property,Fully furnished,606.0,2,4.0
U70785906,flat,Atri aqua,Narendrapur,3.0,1.0,1162,3400.0,0.4,Old Property,Fully furnished,581.0,8,11.0
Y70785806,flat,Atri aqua,Narendrapur,2.0,1.0,829,3400.0,0.28,Old Property,Fully furnished,597.0,7,11.0
C70773356,flat,Cosyland green view,Behala,3.0,1.0,1078,3700.0,0.4,Old Property,Fully furnished,555.0,2,4.0
L70773234,flat,Cosyland green view,Behala,2.0,1.0,855,3700.0,0.32,Old Property,Fully furnished,555.0,2,4.0
T70772922,flat,Auroville,Madurdaha,3.0,2.0,1358,6000.0,0.81,Old Property,Fully furnished,555.0,4,4.0
Y70688542,flat,Mayanir,Kamalgazi,2.0,1.0,767,4500.0,0.35,Old Property,Fully furnished,534.0,1,3.0
W70687994,flat,Kalpataru,Kamalgazi,2.0,1.0,776,3600.0,0.28,Old Property,Fully furnished,534.0,2,3.0
W70687874,flat,Kalpataru,Kamalgazi,2.0,1.0,669,3600.0,0.24,Old Property,Fully furnished,534.0,2,3.0
P70687730,flat,Kalpataru,Garia,2.0,1.0,776,3600.0,0.28,Old Property,Fully furnished,534.0,2,3.0
L70687416,flat,Kalpataru,Garia,2.0,1.0,669,3600.0,0.24,Old Property,Fully furnished,534.0,2,3.0
W70470080,flat,Ananda apartment,Madurdaha,3.0,1.0,1726,5000.0,0.86,Relatively New Property,Fully furnished,599.0,2,3.0
I70640280,flat,Pacific shristi,Narendrapur,3.0,1.0,884,3200.0,0.28,Relatively New Property,Fully furnished,578.0,1,4.0
M70637460,flat,Pacific dale,Narendrapur,3.0,1.0,1002,2894.0,0.29,Relatively New Property,Fully furnished,581.0,2,4.0
C70596684,flat,Novelty,Madurdaha,3.0,1.0,1276,5000.0,0.64,Relatively New Property,Fully furnished,555.0,2,4.0
Z70596448,flat,Amelia,Madurdaha,2.0,1.0,854,4500.0,0.38,Relatively New Property,Fully furnished,555.0,3,3.0
Z70596196,flat,Amelia,Madurdaha,3.0,1.0,1053,4500.0,0.47,Relatively New Property,Fully furnished,555.0,3,3.0
Y70558474,flat,Sugam prakriti,Kamalgazi,2.0,1.0,824,3900.0,0.32,Old Property,Fully furnished,640.0,4,7.0
F70516762,flat,Ashirbad alay,Nayabad,3.0,1.0,951,4000.0,0.38,Relatively New Property,Fully furnished,555.0,3,4.0
E70517050,flat,South wind,New Garia,2.0,1.0,1229,4800.0,0.59,Old Property,Fully furnished,555.0,2,4.0
S70470144,flat,Auroville,Kalikapur,3.0,1.0,1354,5900.0,0.8,Old Property,Fully furnished,555.0,4,4.0
B70466372,flat,Novelty,Kalikapur,3.0,1.0,1276,5000.0,0.64,Relatively New Property,Fully furnished,555.0,2,4.0
Z70363904,flat,Purbayan,Bagha Jatin,2.0,1.0,750,4500.0,0.34,Relatively New Property,Fully furnished,498.0,1,3.0
V70427860,flat,Tulip,Bagha Jatin,3.0,1.0,1100,5200.0,0.57,Relatively New Property,Fully furnished,555.0,4,4.0
W70427730,flat,Tulip,Bagha Jatin,2.0,1.0,950,5200.0,0.49,Relatively New Property,Fully furnished,555.0,4,4.0
Z70413470,flat,Green view,Mahamayatala,3.0,1.0,1150,4500.0,0.52,Old Property,Fully furnished,555.0,1,3.0
D70413388,flat,Green view,Mahamayatala,2.0,1.0,870,4500.0,0.39,Old Property,Fully furnished,555.0,1,3.0
W70363674,flat,Ramkrishna apartment,Bagha Jatin,3.0,1.0,1380,5000.0,0.69,Old Property,Fully furnished,555.0,1,3.0
N70363538,flat,Ramkrishna apartment,Bagha Jatin,2.0,1.0,915,5000.0,0.46,Old Property,Fully furnished,555.0,3,3.0
J71158260,flat,South city,Prince Anwar Shah Rd,3.0,2.0,1686,13048.0,2.2,New Property,Semi-furnished,339.0,15,35.0
D71425460,flat,Bengal shapoorji shukhobristhi,New Town,1.0,1.0,320,6875.0,0.22,Relatively New Property,Fully furnished,172.0,1,4.0
C71424270,flat,Bengal shapoorji shukhobristhi,New Town,3.0,1.0,690,8115.0,0.56,Relatively New Property,Fully furnished,177.0,4,14.0
D71354368,flat,Bengal shapoorji shukhobristhi,New Town,2.0,1.0,480,7083.0,0.34,New Property,Fully furnished,172.0,6,14.0
F71138990,flat,Bengal shapoorji shukhobristhi,New Town,3.0,1.0,690,7623.0,0.53,Relatively New Property,Semi-furnished,275.0,3,14.0
E71007266,flat,Elita garden vista,New Town,3.0,1.0,1200,9583.0,1.15,Relatively New Property,Fully furnished,195.0,11,30.0
P71005744,flat,Elita garden vista phase 2,New Town,3.0,1.0,1200,9083.0,1.09,Relatively New Property,Luxury furnished,298.0,8,33.0
K70609218,flat,Bengal shapoorji shukhobristhi,New Town,2.0,1.0,480,6250.0,0.3,New Property,Fully furnished,177.0,3,14.0
L70688686,flat,Elita garden vista phase 2,New Town,3.0,1.0,1300,8615.0,1.12,Relatively New Property,Luxury furnished,318.0,6,33.0
L70553052,flat,Elita garden vista,New Town,3.0,1.0,1250,9760.0,1.22,Relatively New Property,Luxury furnished,419.0,12,30.0
A70701850,flat,Bengal shapoorji shukhobristhi,New Town,2.0,1.0,480,6833.0,0.33,New Property,Fully furnished,196.0,10,14.0
S70572914,flat,Bengal shapoorji shukhobristhi,New Town,2.0,1.0,480,6562.0,0.32,Relatively New Property,Fully furnished,284.0,10,14.0
P70631388,flat,Bengal shapoorji shukhobristhi,New Town,2.0,1.0,480,6689.0,0.32,New Property,Fully furnished,177.0,3,14.0
O70611082,flat,Bengal shapoorji shukhobristhi,New Town,3.0,1.0,690,6739.0,0.46,Relatively New Property,Fully furnished,177.0,5,14.0
I70604264,flat,Elita garden vista phase 2,New Town,3.0,1.0,1350,8962.0,1.21,Relatively New Property,Fully furnished,404.0,6,33.0
N70572580,flat,Bengal shapoorji shukhobristhi,New Town,3.0,1.0,690,6956.0,0.48,Relatively New Property,Fully furnished,196.0,3,14.0
C70572722,flat,Bengal shapoorji shukhobristhi,New Town,2.0,1.0,480,6875.0,0.33,Relatively New Property,Fully furnished,196.0,5,14.0
U70549652,flat,Bengal shapoorji shukhobristhi,New Town,3.0,1.0,690,7826.0,0.54,Relatively New Property,Fully furnished,201.0,5,14.0
T71411618,flat,Orbit heights,Ballygunge Gardens,3.0,2.0,1668,12589.0,2.1,Moderately Old,Semi-furnished,349.0,9,11.0
N65235696,flat,Multistory apartment,Rajabasanta Roy Road,3.0,1.0,1200,10833.0,1.3,New Property,Fully furnished,69.0,2,5.0
V70157574,flat,Sailanjali apartments,Baguiati,2.0,1.0,900,4444.0,0.4,New Property,Luxury furnished,38.0,3,4.0
Q43238995,flat,Midland park,Sector 5 Salt Lake,2.0,1.0,1300,5770.0,0.75,New Property,Fully furnished,85.0,5,5.0
D70163382,flat,Ambuja utalika the condoville,Mukundapur,3.0,2.0,3495,11444.0,4.0,New Property,Luxury furnished,127.0,3,24.0
X65239382,flat,Tata eden court,Action Area 2,3.0,1.0,1555,8745.0,1.3,New Property,Fully furnished,95.0,7,21.0
M65202512,flat,Dlf new town heights,Action Area 3,4.0,2.0,3291,7140.0,2.35,New Property,Fully furnished,395.0,14,24.0
Z70238246,flat,Swarnamani,Em Bypass,4.0,1.0,3600,17500.0,6.3,New Property,Semi-furnished,128.0,21,32.0
A66982610,flat,Rajwada springfield,Kamalgazi,3.0,2.0,1560,4294.0,0.67,New Property,Fully furnished,110.0,6,12.0
Z69076246,flat,Bengal dcl malancha,New Town,2.0,1.0,795,5016.0,0.3,Moderately Old,Fully furnished,173.0,0,4.0
H68278990,flat,Ballygunge palace,Ballygunge,3.0,1.0,1900,14473.0,2.35,Moderately Old,Fully furnished,68.0,1,4.0
O69736808,flat,Tata eden court,Action Area 2,3.0,2.0,1355,7749.0,1.05,Relatively New Property,Fully furnished,95.0,4,21.0
F69921692,flat,Elita garden vista,New Town,3.0,1.0,1607,7778.0,1.3,New Property,Luxury furnished,232.0,5,30.0
V65494244,flat,Jassal house,Auckland Square,2.0,1.0,1300,13043.0,1.5,New Property,Luxury furnished,21.0,5,12.0
G71194606,flat,Unitech universal heights,New Town,3.0,2.0,1768,6617.0,1.17,Moderately Old,Semi-furnished,767.0,8,26.0
C71100972,flat,Estelle,Prince Anwar Shah Rd,3.0,1.0,2150,10697.0,2.3,Old Property,Fully furnished,241.0,2,18.0
B71088508,flat,Ideal aquaview,New Town,4.0,1.0,1950,7692.0,1.5,Relatively New Property,Fully furnished,158.0,1,25.0
G70851404,flat,Swarnamani,Em Bypass,4.0,1.0,3350,14925.0,5.0,Old Property,Fully furnished,525.0,10,32.0
O70836746,flat,Ps aurus,Em Bypass,4.0,1.0,2822,16832.0,4.75,Old Property,Fully furnished,520.0,26,34.0
R70836536,flat,Ps aurus,Em Bypass,4.0,1.0,2822,15768.0,4.45,Old Property,Fully furnished,516.0,10,34.0
R70729678,flat,Tata eden court,Action Area 2,3.0,1.0,1555,11636.0,1.28,New Property,Fully furnished,539.0,16,21.0
B70728210,flat,Elita garden vista,New Town,3.0,1.0,1955,8000.0,1.2,New Property,Fully furnished,348.0,4,30.0
A67558462,flat,Godrej platinum,Alipore,4.0,2.0,3762,16480.0,6.2,Relatively New Property,Fully furnished,45.0,4,9.0
J68084852,flat,Ambuja neotia ecospace residencia,New Town,3.0,1.0,1476,9281.0,1.37,Relatively New Property,Fully furnished,131.0,3,29.0
I66980892,flat,Tiloke apartment,Phoolbagan,3.0,1.0,950,10526.0,1.0,New Property,Semi-furnished,44.0,3,6.0
E70476418,flat,Ps one 10,New Town,3.0,1.0,996,14056.0,1.4,Old Property,Fully furnished,560.0,11,20.0
J70465676,flat,Vedic smart home residency,New Town,3.0,2.0,1300,6000.0,0.78,New Property,Luxury furnished,152.0,4,5.0
Z70463248,flat,Unknown,Azadgarh,3.0,1.0,1422,5942.0,0.84,New Property,Semi-furnished,30.0,4,4.0
X70412030,flat,Merlin 5th avenue,Salt Lake,2.0,1.0,940,10638.0,1.0,Relatively New Property,Fully furnished,246.0,17,24.0
M70408404,flat,Tata eden court,Action Area 2,3.0,1.0,2180,7568.0,1.65,New Property,Fully furnished,245.0,18,21.0
E66454458,flat,Keventer westwind,Jadavpur,2.0,1.0,1163,9028.0,1.05,New Property,Semi-furnished,279.0,1,14.0
U68149172,flat,Dover palace apartments,Ballygunge Circular Road,3.0,2.0,3300,16969.0,5.6,New Property,Semi-furnished,44.0,4,5.0
W68231124,flat,Irwo rail vihar,New Town,4.0,3.0,1509,9609.0,1.45,New Property,Semi-furnished,335.0,1,11.0
A68349364,flat,Unitech universal heights,New Town,4.0,2.0,3596,5005.0,1.8,Relatively New Property,Fully furnished,45.0,20,26.0
N67479100,flat,Sureka raghu estates,Alipore,4.0,2.0,3615,17012.0,6.15,Relatively New Property,Fully furnished,45.0,2,11.0
O69139984,flat,Unitech gardens,New Town,3.0,3.0,2204,7032.0,1.55,New Property,Luxury furnished,186.0,4,21.0
S70360042,flat,Ambuja ujjwala the condoville,New Town,4.0,2.0,3550,10704.0,4.0,Moderately Old,Luxury furnished,258.0,12,13.0
S70358666,flat,Tata avenida,New Town,3.0,3.0,2220,13738.0,3.05,Relatively New Property,Luxury furnished,106.0,5,29.0
A70192684,flat,Ps one 10,New Town,4.0,1.0,1508,15583.0,2.35,Old Property,Fully furnished,537.0,11,20.0
T66510626,flat,Merlin warden lakeview,Ultadanga,3.0,1.0,1383,7953.0,1.1,New Property,Fully furnished,135.0,7,13.0
F71330472,flat,On request(new booking),New Barrakpur,2.0,1.0,800,2500.0,0.2,Relatively New Property,Fully furnished,135.0,1,4.0
V71218254,flat,Unknown,South Bankimpally,2.0,1.0,849,2915.0,0.25,Relatively New Property,Fully furnished,238.0,4,4.0
P71230630,flat,Rani apartment (new flat),Madhyamgram,3.0,1.0,1145,2969.0,0.34,Relatively New Property,Fully furnished,135.0,4,4.0
V71208362,flat,Unknown,Madhyamgram,2.0,1.0,900,2777.0,0.25,Relatively New Property,Fully furnished,135.0,4,4.0
C71107256,flat,On request(basunnagar),Madhyamgram,3.0,1.0,1008,3224.0,0.32,Relatively New Property,Fully furnished,135.0,2,4.0
K71190198,flat,On request(new project),Madhyamgram,2.0,1.0,850,2941.0,0.25,Relatively New Property,Fully furnished,135.0,3,3.0
N71109206,flat,On request,New Barrakpur,2.0,1.0,796,2472.0,0.2,Relatively New Property,Fully furnished,135.0,4,4.0
T71109152,flat,Gate apartment(new booking),New Barrakpur,2.0,1.0,800,2500.0,0.2,Relatively New Property,Fully furnished,135.0,4,4.0
P71095086,flat,On request(new barrackpur),New Barrakpur,2.0,1.0,800,2500.0,0.2,Relatively New Property,Fully furnished,116.0,3,4.0
V71046452,flat,On request(ready flat),New Barrakpur,2.0,1.0,800,3125.0,0.25,Relatively New Property,Fully furnished,135.0,4,4.0
C70981450,flat,Unknown,New Barrakpur,3.0,1.0,1000,2600.0,0.26,Relatively New Property,Fully furnished,135.0,3,3.0
L70986464,flat,On request(new barrackpur),New Barrakpur,1.0,1.0,546,2518.0,0.14,Relatively New Property,Fully furnished,135.0,1,4.0
V70981550,flat,On request(new booking),New Barrakpur,2.0,1.0,823,2551.0,0.21,Relatively New Property,Fully furnished,135.0,3,4.0
B70981480,flat,Unknown,Madhyamgram,2.0,1.0,665,2511.0,0.17,Relatively New Property,Fully furnished,135.0,3,3.0
M70981422,flat,Unknown,Madhyamgram,3.0,1.0,1018,3163.0,0.32,Relatively New Property,Fully furnished,135.0,1,4.0
T70981394,flat,Roni apartment(new booking),Madhyamgram,3.0,1.0,1155,2935.0,0.34,Relatively New Property,Fully furnished,135.0,4,4.0
N70970342,flat,On request( new booking ),Madhyamgram,2.0,1.0,678,2433.0,0.16,Relatively New Property,Fully furnished,135.0,3,4.0
M71398604,flat,Space clubtown gateway,New Town,3.0,1.0,1340,6716.0,0.9,New Property,Fully furnished,143.0,2,5.0
B70964842,flat,Bengal shapoorji shukhobristhi,New Town,2.0,1.0,680,4779.0,0.32,New Property,Fully furnished,99.0,8,14.0
